SearchBayesianSkopt: Resuming 'PureSVDRecommender' Failed, no such file exists.
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'num_factors': 93} - results: PRECISION: 0.0177094, PRECISION_RECALL_MIN_DEN: 0.1770944, RECALL: 0.1770944, MAP: 0.0064587, MAP_MIN_DEN: 0.0645870, MRR: 0.0645870, NDCG: 0.0905010, F1: 0.0321990, HIT_RATE: 0.1770944, ARHR_ALL_HITS: 0.0645870, NOVELTY: 0.0539119, AVERAGE_POPULARITY: 0.3466240, DIVERSITY_MEAN_INTER_LIST: 0.9645618, DIVERSITY_HERFINDAHL: 0.9963539, COVERAGE_ITEM: 0.3394768, COVERAGE_ITEM_HIT: 0.0606421, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1770944, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1575448, SHANNON_ENTROPY: 8.4561818, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'num_factors': 174} - results: PRECISION: 0.0117709, PRECISION_RECALL_MIN_DEN: 0.1177094, RECALL: 0.1177094, MAP: 0.0038977, MAP_MIN_DEN: 0.0389768, MRR: 0.0389768, NDCG: 0.0570964, F1: 0.0214017, HIT_RATE: 0.1177094, ARHR_ALL_HITS: 0.0389768, NOVELTY: 0.0564165, AVERAGE_POPULARITY: 0.2637467, DIVERSITY_MEAN_INTER_LIST: 0.9750575, DIVERSITY_HERFINDAHL: 0.9974023, COVERAGE_ITEM: 0.4215220, COVERAGE_ITEM_HIT: 0.0517241, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1177094, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.2221403, SHANNON_ENTROPY: 8.9230567, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'num_factors': 136} - results: PRECISION: 0.0137858, PRECISION_RECALL_MIN_DEN: 0.1378579, RECALL: 0.1378579, MAP: 0.0048094, MAP_MIN_DEN: 0.0480941, MRR: 0.0480941, NDCG: 0.0687320, F1: 0.0250651, HIT_RATE: 0.1378579, ARHR_ALL_HITS: 0.0480941, NOVELTY: 0.0552744, AVERAGE_POPULARITY: 0.2994344, DIVERSITY_MEAN_INTER_LIST: 0.9713196, DIVERSITY_HERFINDAHL: 0.9970290, COVERAGE_ITEM: 0.3917955, COVERAGE_ITEM_HIT: 0.0552913, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1378579, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1942805, SHANNON_ENTROPY: 8.7438904, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'num_factors': 341} - results: PRECISION: 0.0069989, PRECISION_RECALL_MIN_DEN: 0.0699894, RECALL: 0.0699894, MAP: 0.0024558, MAP_MIN_DEN: 0.0245577, MRR: 0.0245577, NDCG: 0.0350210, F1: 0.0127253, HIT_RATE: 0.0699894, ARHR_ALL_HITS: 0.0245577, NOVELTY: 0.0614462, AVERAGE_POPULARITY: 0.1547676, DIVERSITY_MEAN_INTER_LIST: 0.9834730, DIVERSITY_HERFINDAHL: 0.9982430, COVERAGE_ITEM: 0.5612366, COVERAGE_ITEM_HIT: 0.0356718, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.0699894, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.3201991, SHANNON_ENTROPY: 9.4420215, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'num_factors': 24} - results: PRECISION: 0.0218452, PRECISION_RECALL_MIN_DEN: 0.2184517, RECALL: 0.2184517, MAP: 0.0085022, MAP_MIN_DEN: 0.0850225, MRR: 0.0850225, NDCG: 0.1159914, F1: 0.0397185, HIT_RATE: 0.2184517, ARHR_ALL_HITS: 0.0850225, NOVELTY: 0.0511495, AVERAGE_POPULARITY: 0.4666133, DIVERSITY_MEAN_INTER_LIST: 0.9314907, DIVERSITY_HERFINDAHL: 0.9930503, COVERAGE_ITEM: 0.2223543, COVERAGE_ITEM_HIT: 0.0552913, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.2184517, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.0855321, SHANNON_ENTROPY: 7.5888918, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'num_factors': 4} - results: PRECISION: 0.0180276, PRECISION_RECALL_MIN_DEN: 0.1802757, RECALL: 0.1802757, MAP: 0.0071662, MAP_MIN_DEN: 0.0716621, MRR: 0.0716621, NDCG: 0.0967471, F1: 0.0327774, HIT_RATE: 0.1802757, ARHR_ALL_HITS: 0.0716621, NOVELTY: 0.0490720, AVERAGE_POPULARITY: 0.5770003, DIVERSITY_MEAN_INTER_LIST: 0.8349566, DIVERSITY_HERFINDAHL: 0.9834071, COVERAGE_ITEM: 0.0927467, COVERAGE_ITEM_HIT: 0.0356718, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1802757, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.0380592, SHANNON_ENTROPY: 6.3823178, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'num_factors': 40} - results: PRECISION: 0.0217391, PRECISION_RECALL_MIN_DEN: 0.2173913, RECALL: 0.2173913, MAP: 0.0085092, MAP_MIN_DEN: 0.0850923, MRR: 0.0850923, NDCG: 0.1156370, F1: 0.0395257, HIT_RATE: 0.2173913, ARHR_ALL_HITS: 0.0850923, NOVELTY: 0.0519146, AVERAGE_POPULARITY: 0.4297382, DIVERSITY_MEAN_INTER_LIST: 0.9455442, DIVERSITY_HERFINDAHL: 0.9944542, COVERAGE_ITEM: 0.2592152, COVERAGE_ITEM_HIT: 0.0624257, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.2173913, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1047297, SHANNON_ENTROPY: 7.8819387, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'num_factors': 62} - results: PRECISION: 0.0190880, PRECISION_RECALL_MIN_DEN: 0.1908802, RECALL: 0.1908802, MAP: 0.0075232, MAP_MIN_DEN: 0.0752323, MRR: 0.0752323, NDCG: 0.1019446, F1: 0.0347055, HIT_RATE: 0.1908802, ARHR_ALL_HITS: 0.0752323, NOVELTY: 0.0527868, AVERAGE_POPULARITY: 0.3917945, DIVERSITY_MEAN_INTER_LIST: 0.9564290, DIVERSITY_HERFINDAHL: 0.9955415, COVERAGE_ITEM: 0.2972652, COVERAGE_ITEM_HIT: 0.0636147, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1908802, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1286296, SHANNON_ENTROPY: 8.1726123, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'num_factors': 109} - results: PRECISION: 0.0154825, PRECISION_RECALL_MIN_DEN: 0.1548250, RECALL: 0.1548250, MAP: 0.0059701, MAP_MIN_DEN: 0.0597014, MRR: 0.0597014, NDCG: 0.0817084, F1: 0.0281500, HIT_RATE: 0.1548250, ARHR_ALL_HITS: 0.0597014, NOVELTY: 0.0543602, AVERAGE_POPULARITY: 0.3304260, DIVERSITY_MEAN_INTER_LIST: 0.9672773, DIVERSITY_HERFINDAHL: 0.9966252, COVERAGE_ITEM: 0.3519620, COVERAGE_ITEM_HIT: 0.0582640, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1548250, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1695130, SHANNON_ENTROPY: 8.5561874, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'num_factors': 33} - results: PRECISION: 0.0213150, PRECISION_RECALL_MIN_DEN: 0.2131495, RECALL: 0.2131495, MAP: 0.0086382, MAP_MIN_DEN: 0.0863821, MRR: 0.0863821, NDCG: 0.1158216, F1: 0.0387545, HIT_RATE: 0.2131495, ARHR_ALL_HITS: 0.0863821, NOVELTY: 0.0516111, AVERAGE_POPULARITY: 0.4434812, DIVERSITY_MEAN_INTER_LIST: 0.9406164, DIVERSITY_HERFINDAHL: 0.9939619, COVERAGE_ITEM: 0.2449465, COVERAGE_ITEM_HIT: 0.0618312, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.2131495, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.0963843, SHANNON_ENTROPY: 7.7634817, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'num_factors': 297} - results: PRECISION: 0.0073171, PRECISION_RECALL_MIN_DEN: 0.0731707, RECALL: 0.0731707, MAP: 0.0030575, MAP_MIN_DEN: 0.0305749, MRR: 0.0305749, NDCG: 0.0405038, F1: 0.0133038, HIT_RATE: 0.0731707, ARHR_ALL_HITS: 0.0305749, NOVELTY: 0.0600305, AVERAGE_POPULARITY: 0.1797748, DIVERSITY_MEAN_INTER_LIST: 0.9823856, DIVERSITY_HERFINDAHL: 0.9981344, COVERAGE_ITEM: 0.5338882, COVERAGE_ITEM_HIT: 0.0356718, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.0731707, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.2997759, SHANNON_ENTROPY: 9.3513427, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'num_factors': 73} - results: PRECISION: 0.0181336, PRECISION_RECALL_MIN_DEN: 0.1813362, RECALL: 0.1813362, MAP: 0.0060963, MAP_MIN_DEN: 0.0609630, MRR: 0.0609630, NDCG: 0.0888312, F1: 0.0329702, HIT_RATE: 0.1813362, ARHR_ALL_HITS: 0.0609630, NOVELTY: 0.0531916, AVERAGE_POPULARITY: 0.3750111, DIVERSITY_MEAN_INTER_LIST: 0.9595896, DIVERSITY_HERFINDAHL: 0.9958572, COVERAGE_ITEM: 0.3121284, COVERAGE_ITEM_HIT: 0.0636147, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1813362, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1387839, SHANNON_ENTROPY: 8.2801039, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'num_factors': 319} - results: PRECISION: 0.0067869, PRECISION_RECALL_MIN_DEN: 0.0678685, RECALL: 0.0678685, MAP: 0.0025608, MAP_MIN_DEN: 0.0256077, MRR: 0.0256077, NDCG: 0.0353821, F1: 0.0123397, HIT_RATE: 0.0678685, ARHR_ALL_HITS: 0.0256077, NOVELTY: 0.0607364, AVERAGE_POPULARITY: 0.1673504, DIVERSITY_MEAN_INTER_LIST: 0.9831060, DIVERSITY_HERFINDAHL: 0.9982064, COVERAGE_ITEM: 0.5529132, COVERAGE_ITEM_HIT: 0.0356718, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.0678685, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.3128785, SHANNON_ENTROPY: 9.4106372, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'num_factors': 276} - results: PRECISION: 0.0072110, PRECISION_RECALL_MIN_DEN: 0.0721103, RECALL: 0.0721103, MAP: 0.0030850, MAP_MIN_DEN: 0.0308501, MRR: 0.0308501, NDCG: 0.0406160, F1: 0.0131110, HIT_RATE: 0.0721103, ARHR_ALL_HITS: 0.0308501, NOVELTY: 0.0594672, AVERAGE_POPULARITY: 0.1907377, DIVERSITY_MEAN_INTER_LIST: 0.9816293, DIVERSITY_HERFINDAHL: 0.9980588, COVERAGE_ITEM: 0.5196195, COVERAGE_ITEM_HIT: 0.0362663, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.0721103, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.2908991, SHANNON_ENTROPY: 9.3052703, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'num_factors': 45} - results: PRECISION: 0.0199364, PRECISION_RECALL_MIN_DEN: 0.1993637, RECALL: 0.1993637, MAP: 0.0082163, MAP_MIN_DEN: 0.0821626, MRR: 0.0821626, NDCG: 0.1094554, F1: 0.0362480, HIT_RATE: 0.1993637, ARHR_ALL_HITS: 0.0821626, NOVELTY: 0.0521296, AVERAGE_POPULARITY: 0.4194359, DIVERSITY_MEAN_INTER_LIST: 0.9484624, DIVERSITY_HERFINDAHL: 0.9947457, COVERAGE_ITEM: 0.2627824, COVERAGE_ITEM_HIT: 0.0600476, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1993637, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1102284, SHANNON_ENTROPY: 7.9532350, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'num_factors': 156} - results: PRECISION: 0.0131495, PRECISION_RECALL_MIN_DEN: 0.1314952, RECALL: 0.1314952, MAP: 0.0044191, MAP_MIN_DEN: 0.0441911, MRR: 0.0441911, NDCG: 0.0642092, F1: 0.0239082, HIT_RATE: 0.1314952, ARHR_ALL_HITS: 0.0441911, NOVELTY: 0.0558863, AVERAGE_POPULARITY: 0.2800078, DIVERSITY_MEAN_INTER_LIST: 0.9733707, DIVERSITY_HERFINDAHL: 0.9972338, COVERAGE_ITEM: 0.4102259, COVERAGE_ITEM_HIT: 0.0546968, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1314952, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.2101214, SHANNON_ENTROPY: 8.8476042, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'num_factors': 9} - results: PRECISION: 0.0223754, PRECISION_RECALL_MIN_DEN: 0.2237540, RECALL: 0.2237540, MAP: 0.0085567, MAP_MIN_DEN: 0.0855674, MRR: 0.0855674, NDCG: 0.1175207, F1: 0.0406825, HIT_RATE: 0.2237540, ARHR_ALL_HITS: 0.0855674, NOVELTY: 0.0501687, AVERAGE_POPULARITY: 0.5157986, DIVERSITY_MEAN_INTER_LIST: 0.8999975, DIVERSITY_HERFINDAHL: 0.9899043, COVERAGE_ITEM: 0.1575505, COVERAGE_ITEM_HIT: 0.0487515, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.2237540, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.0591628, SHANNON_ENTROPY: 7.0548763, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'num_factors': 21} - results: PRECISION: 0.0225875, PRECISION_RECALL_MIN_DEN: 0.2258749, RECALL: 0.2258749, MAP: 0.0087634, MAP_MIN_DEN: 0.0876336, MRR: 0.0876336, NDCG: 0.1196268, F1: 0.0410682, HIT_RATE: 0.2258749, ARHR_ALL_HITS: 0.0876336, NOVELTY: 0.0509819, AVERAGE_POPULARITY: 0.4738595, DIVERSITY_MEAN_INTER_LIST: 0.9279183, DIVERSITY_HERFINDAHL: 0.9926934, COVERAGE_ITEM: 0.2122473, COVERAGE_ITEM_HIT: 0.0558859, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.2258749, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.0814896, SHANNON_ENTROPY: 7.5186084, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'num_factors': 121} - results: PRECISION: 0.0152704, PRECISION_RECALL_MIN_DEN: 0.1527041, RECALL: 0.1527041, MAP: 0.0048342, MAP_MIN_DEN: 0.0483424, MRR: 0.0483424, NDCG: 0.0722034, F1: 0.0277644, HIT_RATE: 0.1527041, ARHR_ALL_HITS: 0.0483424, NOVELTY: 0.0546884, AVERAGE_POPULARITY: 0.3187030, DIVERSITY_MEAN_INTER_LIST: 0.9686110, DIVERSITY_HERFINDAHL: 0.9967584, COVERAGE_ITEM: 0.3703924, COVERAGE_ITEM_HIT: 0.0600476, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1527041, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1786574, SHANNON_ENTROPY: 8.6288971, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'num_factors': 219} - results: PRECISION: 0.0093319, PRECISION_RECALL_MIN_DEN: 0.0933192, RECALL: 0.0933192, MAP: 0.0035922, MAP_MIN_DEN: 0.0359217, MRR: 0.0359217, NDCG: 0.0492600, F1: 0.0169671, HIT_RATE: 0.0933192, ARHR_ALL_HITS: 0.0359217, NOVELTY: 0.0576733, AVERAGE_POPULARITY: 0.2299944, DIVERSITY_MEAN_INTER_LIST: 0.9780425, DIVERSITY_HERFINDAHL: 0.9977005, COVERAGE_ITEM: 0.4631391, COVERAGE_ITEM_HIT: 0.0422117, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.0933192, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.2503727, SHANNON_ENTROPY: 9.0942631, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'num_factors': 56} - results: PRECISION: 0.0195122, PRECISION_RECALL_MIN_DEN: 0.1951220, RECALL: 0.1951220, MAP: 0.0077141, MAP_MIN_DEN: 0.0771407, MRR: 0.0771407, NDCG: 0.1043705, F1: 0.0354767, HIT_RATE: 0.1951220, ARHR_ALL_HITS: 0.0771407, NOVELTY: 0.0525776, AVERAGE_POPULARITY: 0.3997109, DIVERSITY_MEAN_INTER_LIST: 0.9540724, DIVERSITY_HERFINDAHL: 0.9953061, COVERAGE_ITEM: 0.2835910, COVERAGE_ITEM_HIT: 0.0636147, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1951220, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1220563, SHANNON_ENTROPY: 8.0972630, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'num_factors': 187} - results: PRECISION: 0.0108165, PRECISION_RECALL_MIN_DEN: 0.1081654, RECALL: 0.1081654, MAP: 0.0036888, MAP_MIN_DEN: 0.0368879, MRR: 0.0368879, NDCG: 0.0532963, F1: 0.0196664, HIT_RATE: 0.1081654, ARHR_ALL_HITS: 0.0368879, NOVELTY: 0.0568331, AVERAGE_POPULARITY: 0.2520197, DIVERSITY_MEAN_INTER_LIST: 0.9758757, DIVERSITY_HERFINDAHL: 0.9974841, COVERAGE_ITEM: 0.4298454, COVERAGE_ITEM_HIT: 0.0517241, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1081654, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.2313281, SHANNON_ENTROPY: 8.9760336, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'num_factors': 101} - results: PRECISION: 0.0158006, PRECISION_RECALL_MIN_DEN: 0.1580064, RECALL: 0.1580064, MAP: 0.0055819, MAP_MIN_DEN: 0.0558186, MRR: 0.0558186, NDCG: 0.0792705, F1: 0.0287284, HIT_RATE: 0.1580064, ARHR_ALL_HITS: 0.0558186, NOVELTY: 0.0541561, AVERAGE_POPULARITY: 0.3379603, DIVERSITY_MEAN_INTER_LIST: 0.9664010, DIVERSITY_HERFINDAHL: 0.9965376, COVERAGE_ITEM: 0.3460166, COVERAGE_ITEM_HIT: 0.0564804, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1580064, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1650015, SHANNON_ENTROPY: 8.5191627, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'num_factors': 29} - results: PRECISION: 0.0214210, PRECISION_RECALL_MIN_DEN: 0.2142100, RECALL: 0.2142100, MAP: 0.0085155, MAP_MIN_DEN: 0.0851554, MRR: 0.0851554, NDCG: 0.1149736, F1: 0.0389473, HIT_RATE: 0.2142100, ARHR_ALL_HITS: 0.0851554, NOVELTY: 0.0513779, AVERAGE_POPULARITY: 0.4552280, DIVERSITY_MEAN_INTER_LIST: 0.9364944, DIVERSITY_HERFINDAHL: 0.9935501, COVERAGE_ITEM: 0.2330559, COVERAGE_ITEM_HIT: 0.0594530, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.2142100, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.0912220, SHANNON_ENTROPY: 7.6830831, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'num_factors': 350} - results: PRECISION: 0.0056204, PRECISION_RECALL_MIN_DEN: 0.0562036, RECALL: 0.0562036, MAP: 0.0020636, MAP_MIN_DEN: 0.0206362, MRR: 0.0206362, NDCG: 0.0289844, F1: 0.0102188, HIT_RATE: 0.0562036, ARHR_ALL_HITS: 0.0206362, NOVELTY: 0.0616531, AVERAGE_POPULARITY: 0.1511526, DIVERSITY_MEAN_INTER_LIST: 0.9836225, DIVERSITY_HERFINDAHL: 0.9982579, COVERAGE_ITEM: 0.5576694, COVERAGE_ITEM_HIT: 0.0303210, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.0562036, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.3225843, SHANNON_ENTROPY: 9.4472341, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'num_factors': 81} - results: PRECISION: 0.0176034, PRECISION_RECALL_MIN_DEN: 0.1760339, RECALL: 0.1760339, MAP: 0.0062545, MAP_MIN_DEN: 0.0625448, MRR: 0.0625448, NDCG: 0.0887092, F1: 0.0320062, HIT_RATE: 0.1760339, ARHR_ALL_HITS: 0.0625448, NOVELTY: 0.0534316, AVERAGE_POPULARITY: 0.3653223, DIVERSITY_MEAN_INTER_LIST: 0.9615801, DIVERSITY_HERFINDAHL: 0.9960560, COVERAGE_ITEM: 0.3222354, COVERAGE_ITEM_HIT: 0.0624257, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1760339, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1457123, SHANNON_ENTROPY: 8.3474568, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'num_factors': 165} - results: PRECISION: 0.0126193, PRECISION_RECALL_MIN_DEN: 0.1261930, RECALL: 0.1261930, MAP: 0.0042973, MAP_MIN_DEN: 0.0429733, MRR: 0.0429733, NDCG: 0.0620732, F1: 0.0229442, HIT_RATE: 0.1261930, ARHR_ALL_HITS: 0.0429733, NOVELTY: 0.0561497, AVERAGE_POPULARITY: 0.2716105, DIVERSITY_MEAN_INTER_LIST: 0.9738869, DIVERSITY_HERFINDAHL: 0.9972854, COVERAGE_ITEM: 0.4179548, COVERAGE_ITEM_HIT: 0.0552913, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.1261930, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.2157523, SHANNON_ENTROPY: 8.8832976, 
SearchBayesianSkopt: New best config found. Config 38: {'num_factors': 12} - results: PRECISION: 0.0238600, PRECISION_RECALL_MIN_DEN: 0.2386002, RECALL: 0.2386002, MAP: 0.0095082, MAP_MIN_DEN: 0.0950816, MRR: 0.0950816, NDCG: 0.1284096, F1: 0.0433819, HIT_RATE: 0.2386002, ARHR_ALL_HITS: 0.0950816, NOVELTY: 0.0504192, AVERAGE_POPULARITY: 0.5028006, DIVERSITY_MEAN_INTER_LIST: 0.9098786, DIVERSITY_HERFINDAHL: 0.9908914, COVERAGE_ITEM: 0.1789536, COVERAGE_ITEM_HIT: 0.0546968, ITEMS_IN_GT: 0.2865636, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.2386002, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.0665343, SHANNON_ENTROPY: 7.2247402, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'num_factors': 12} - results:
CUTOFF: 5 - PRECISION: 0.4106045, PRECISION_RECALL_MIN_DEN: 0.4139449, RECALL: 0.1343843, MAP: 0.3248109, MAP_MIN_DEN: 0.3267400, MRR: 0.6331389, NDCG: 0.3329594, F1: 0.2024952, HIT_RATE: 0.8451750, ARHR_ALL_HITS: 1.0146165, NOVELTY: 0.0247472, AVERAGE_POPULARITY: 0.5544504, DIVERSITY_MEAN_INTER_LIST: 0.9315123, DIVERSITY_HERFINDAHL: 0.9861049, COVERAGE_ITEM: 0.1307967, COVERAGE_ITEM_HIT: 0.1171225, ITEMS_IN_GT: 0.8335315, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.8451750, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.0471738, SHANNON_ENTROPY: 6.7090088, 
CUTOFF: 10 - PRECISION: 0.3446448, PRECISION_RECALL_MIN_DEN: 0.3903058, RECALL: 0.2175596, MAP: 0.2442754, MAP_MIN_DEN: 0.2667542, MRR: 0.6437876, NDCG: 0.3404601, F1: 0.2667385, HIT_RATE: 0.9215270, ARHR_ALL_HITS: 1.1974524, NOVELTY: 0.0504192, AVERAGE_POPULARITY: 0.5028006, DIVERSITY_MEAN_INTER_LIST: 0.9098786, DIVERSITY_HERFINDAHL: 0.9908914, COVERAGE_ITEM: 0.1789536, COVERAGE_ITEM_HIT: 0.1599287, ITEMS_IN_GT: 0.8335315, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.9215270, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.0665343, SHANNON_ENTROPY: 7.2247402, 
CUTOFF: 50 - PRECISION: 0.1872322, PRECISION_RECALL_MIN_DEN: 0.5377865, RECALL: 0.5258409, MAP: 0.0984495, MAP_MIN_DEN: 0.2238944, MRR: 0.6482566, NDCG: 0.4271845, F1: 0.2761410, HIT_RATE: 0.9968187, ARHR_ALL_HITS: 1.4614760, NOVELTY: 0.2681144, AVERAGE_POPULARITY: 0.3655176, DIVERSITY_MEAN_INTER_LIST: 0.8288139, DIVERSITY_HERFINDAHL: 0.9965587, COVERAGE_ITEM: 0.3686088, COVERAGE_ITEM_HIT: 0.3222354, ITEMS_IN_GT: 0.8335315, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 0.9968187, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.1599464, SHANNON_ENTROPY: 8.4748545, 
CUTOFF: 1681 - PRECISION: 0.0140239, PRECISION_RECALL_MIN_DEN: 1.0000000, RECALL: 1.0000000, MAP: 0.0047723, MAP_MIN_DEN: 0.2691769, MRR: 0.6482986, NDCG: 0.5535608, F1: 0.0276599, HIT_RATE: 1.0000000, ARHR_ALL_HITS: 1.5488728, NOVELTY: 11.4002989, AVERAGE_POPULARITY: 0.0899596, DIVERSITY_MEAN_INTER_LIST: 0.0922620, DIVERSITY_HERFINDAHL: 0.9994025, COVERAGE_ITEM: 1.0000000, COVERAGE_ITEM_HIT: 0.8335315, ITEMS_IN_GT: 0.8335315, COVERAGE_USER: 1.0000000, COVERAGE_USER_HIT: 1.0000000, USERS_IN_GT: 1.0000000, DIVERSITY_GINI: 0.9670957, SHANNON_ENTROPY: 10.7121394, 

