1.679378208016239114e+03,8.386409760679727697e+03,1.675814831834103097e+04,2.512302731941326783e+04,3.348342524534008407e+04
2.019518887332726081e+03,1.008178330412254218e+04,2.014908344021755693e+04,3.021073223698440052e+04,4.026658737208534149e+04
2.204021585896885426e+03,1.100244688031212718e+04,2.198833470740742632e+04,3.296492740278090787e+04,4.393566626208715752e+04
2.898703078645236474e+03,1.447296991770908789e+04,2.891879746790204445e+04,4.335194877386410371e+04,5.777690671572538122e+04
1.900169825794259395e+03,9.488071447689051638e+03,1.896316667881095418e+04,2.843066833524077083e+04,3.789315353826794308e+04
1.972753381693297115e+03,9.843858088681579829e+03,1.966924512161450912e+04,2.948686609119468267e+04,3.929779052076111111e+04
1.580896973227627768e+03,7.889268126409768229e+03,1.575864743759378325e+04,2.362030708545861853e+04,3.147505557347300783e+04
2.176097366896214226e+03,1.085613676189462603e+04,2.169574233115949755e+04,3.252676412932896346e+04,4.335095048057309032e+04
3.331506461884434430e+03,1.663579701498334180e+04,3.324478970578571898e+04,4.984417515831122000e+04,6.643647867291711736e+04
1.915050088143165567e+03,9.553157186363305300e+03,1.908548493771426001e+04,2.860930918532508804e+04,3.812731538174966408e+04
1.860978518186890369e+03,9.293094400252844935e+03,1.857193505240895320e+04,2.784290136317549695e+04,3.710781320359653182e+04
2.687601723421447787e+03,1.341391560710500926e+04,2.680005631827376783e+04,4.017471654786310683e+04,5.354094960888655623e+04
1.509288427671836871e+03,7.532619345415829230e+03,1.504952516167745853e+04,2.255990651447030541e+04,3.006589028942390360e+04
2.149431498142661894e+03,1.073438693190214326e+04,2.145647168395241533e+04,3.217278018344002703e+04,4.288526295923984435e+04
2.061312012454216529e+03,1.029743442224401588e+04,2.058401946732144643e+04,3.086444492583667670e+04,4.113983891983062495e+04
2.082911104040027112e+03,1.040656383646016184e+04,2.079750077985900498e+04,3.117954667389589304e+04,4.155679755939025927e+04
2.053788051928474033e+03,1.025399104034518496e+04,2.049426626135502011e+04,3.072746168818401566e+04,4.095556036488402606e+04
1.827466873592503362e+03,9.118856552448065486e+03,1.821885184975833181e+04,2.731218005575554344e+04,3.640023562869134184e+04
2.747722385644725819e+03,1.372405908420896048e+04,2.743267898214662273e+04,4.113416262350453326e+04,5.482863725845744921e+04
2.158285144677057815e+03,1.076840995764788931e+04,2.151799715422192094e+04,3.225788334480111007e+04,4.299185242898239085e+04
2.087447513263867677e+03,1.041952294774652728e+04,2.082208739420328857e+04,3.121506841189362240e+04,4.160176103855642577e+04
1.990865490937967024e+03,9.938709372180168430e+03,1.986202803502755705e+04,2.977953773704583364e+04,3.969234345973222662e+04
